OR-5370613--Esplugues de Llobregat:Ruta per Collserola
41,415060;2,071830
41,414940;2,071720
41,414860;2,071690
41,414790;2,071690
41,414670;2,071710
41,414480;2,071740
41,414350;2,071680
41,414300;2,071670
41,414280;2,071730
41,414390;2,071830
41,414490;2,071910
41,414600;2,071960
41,414720;2,072000
41,414790;2,072040
41,414820;2,072060
41,414910;2,072170
41,414980;2,072300
41,415040;2,072380
41,415250;2,072620
41,415360;2,072760
41,415440;2,072920
41,415440;2,072970
41,415440;2,073070
41,415480;2,073170
41,415550;2,073270
41,415580;2,073320
41,415700;2,073480
41,415710;2,073500
41,415770;2,073550
41,415890;2,073490
41,415990;2,073430
41,416070;2,073430
41,416200;2,073460
41,416280;2,073460
41,416360;2,073460
41,416420;2,073480
41,416480;2,073440
41,416550;2,073380
41,416640;2,073280
41,416790;2,073220
41,416910;2,073200
41,417030;2,073210
41,417120;2,073170
41,417270;2,073170
41,417370;2,073110
41,417450;2,073030
41,417510;2,072940
41,417600;2,072840
41,417690;2,072740
41,417770;2,072640
41,417820;2,072560
41,417920;2,072560
41,417980;2,072610
41,417990;2,072660
41,417960;2,072740
41,417900;2,072820
41,417880;2,072890
41,417860;2,072950
41,417750;2,073030
41,417720;2,073110
41,417730;2,073250
41,417730;2,073380
41,417690;2,073530
41,417690;2,073630
41,417690;2,073700
41,417660;2,073880
41,417630;2,074050
41,417570;2,074210
41,417530;2,074340
41,417440;2,074450
41,417410;2,074530
41,417310;2,074610
41,417270;2,074700
41,417160;2,074890
41,417110;2,074990
41,417030;2,075090
41,416970;2,075170
41,416940;2,075190
41,416900;2,075240
41,416870;2,075340
41,416790;2,075490
41,416720;2,075620
41,416630;2,075750
41,416550;2,075860
41,416520;2,075870
41,416480;2,075970
41,416290;2,076220
41,416220;2,076290
41,416100;2,076280
41,416010;2,076350
41,416020;2,076500
41,416020;2,076640
41,415950;2,077040
41,415900;2,077290
41,415830;2,077430
41,415820;2,077460
41,415750;2,077800
41,415680;2,077940
41,415620;2,078100
41,415600;2,078120
41,415530;2,078270
41,415530;2,078310
41,415510;2,078390
41,415550;2,078610
41,415560;2,078720
41,415560;2,078800
41,415570;2,079000
41,415600;2,079140
41,415670;2,079500
41,415670;2,079540
41,415650;2,079710
41,415600;2,079740
41,415600;2,079620
41,415550;2,079510
41,415510;2,079420
41,415380;2,079300
41,415310;2,079220
41,415250;2,079160
41,415170;2,079040
41,415070;2,079000
41,415020;2,079040
41,415000;2,079070
41,414940;2,079000
41,414890;2,078920
41,414840;2,078760
41,414820;2,078670
41,414730;2,078680
41,414730;2,078760
41,414760;2,078970
41,414760;2,079140
41,414730;2,079300
41,414660;2,079420
41,414620;2,079620
41,414630;2,079750
41,414620;2,079860
41,414630;2,079950
41,414620;2,080040
41,414600;2,080080
41,414520;2,080200
41,414510;2,080240
41,414370;2,080410
41,414270;2,080490
41,414200;2,080570
41,414070;2,080680
41,413920;2,080840
41,413870;2,081020
41,413830;2,081160
41,413790;2,081360
41,413750;2,081520
41,413760;2,081670
41,413800;2,081850
41,413930;2,081990
41,414030;2,082070
41,414140;2,082200
41,414160;2,082420
41,414090;2,082590
41,414000;2,082770
41,413960;2,082930
41,413890;2,082910
41,413950;2,082750
41,414000;2,082590
41,414050;2,082440
41,414040;2,082280
41,413910;2,082130
41,413750;2,082020
41,413610;2,081990
41,413490;2,082040
41,413330;2,082230
41,413220;2,082310
41,413060;2,082400
41,413040;2,082420
41,412920;2,082580
41,412840;2,082710
41,412780;2,082750
41,412690;2,082950
41,412630;2,083070
41,412610;2,083090
41,412480;2,083210
41,412430;2,083340
41,412330;2,083490
41,412250;2,083600
41,412180;2,083700
41,412050;2,083660
41,411940;2,083480
41,411850;2,083310
41,411820;2,083080
41,411780;2,082900
41,411650;2,082760
41,411640;2,082760
41,411550;2,082840
41,411530;2,082870
41,411430;2,083040
41,411350;2,083200
41,411280;2,083280
41,411220;2,083300
41,411080;2,083310
41,410990;2,083260
41,410850;2,083300
41,410810;2,083330
41,410770;2,083400
41,410780;2,083610
41,410740;2,083790
41,410740;2,083820
41,410640;2,083910
41,410480;2,083970
41,410470;2,084120
41,410520;2,084350
41,410580;2,084540
41,410590;2,084730
41,410530;2,084950
41,410490;2,085020
41,410430;2,085070
41,410420;2,085190
41,410420;2,085400
41,410390;2,085680
41,410340;2,085870
41,410310;2,086050
41,410300;2,086090
41,410240;2,086280
41,410180;2,086440
41,410130;2,086650
41,410080;2,086870
41,409980;2,087080
41,409890;2,087240
41,409840;2,087400
41,409800;2,087590
41,409740;2,087720
41,409680;2,087830
41,409650;2,087920
41,409560;2,088060
41,409440;2,088200
41,409330;2,088360
41,409270;2,088600
41,409190;2,088800
